"","away_team.away_team_name","home_team.home_team_name","match_date","kick_off","home_score","away_score","match_status","match_status_360","last_updated","last_updated_360","match_week","competition.competition_id","competition.country_name","competition.competition_name","season.season_id","season.season_name","home_team.home_team_id","home_team.home_team_gender","home_team.home_team_group","home_team.country.id","home_team.country.name","away_team.away_team_id","away_team.away_team_gender","away_team.away_team_group","away_team.country.id","away_team.country.name","metadata.data_version","metadata.shot_fidelity_version","metadata.xy_fidelity_version","competition_stage.id","competition_stage.name","stadium.id","stadium.name","stadium.country.id","stadium.country.name","referee.id","referee.name","referee.country.id","referee.country.name","home_manager_id","home_manager_name","home_manager_dob","home_manager_nat","away_manager_id","away_manager_name","away_manager_dob","away_manager_nat","match_id","colour1.1","colour2.1","colour1.2","colour2.2"
"4711","Fleetwood Town","Notts County",2024-08-18,"15:00:00.000",2,2,"available","unscheduled","2024-09-10T11:30:16.105673",NA,2,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",95,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",43,"Darren Drysdale",68,"England",5737,"Stuart Maynard","1980-10-18",NA,1004174,"Charles Graham Adam","1985-12-10",NA,3941624,"black","white","red",""
"4714","Fleetwood Town","Salford City",2025-01-18,"17:00:00.000",0,2,"available","unscheduled","2025-01-26T17:59:25.112595",NA,27,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",95,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",1215,"David Rock",68,"England",68,"Karl Robinson","1980-09-13",NA,347,"Peter Wild","1984-07-20",NA,3941924,"red","","red",""
"4743","Forest Green Rovers","Oldham Athletic",2024-09-24,"21:45:00.000",1,0,"available","unscheduled","2024-09-25T15:10:30.101732",NA,11,65,"England","National League",317,"2024/2025",69,"male",NA,68,"England",86,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",59,"Boundary Park",68,"England",1007965,"Jamie O''Connor",68,"England",353,"Michael Joseph Mellon","1972-03-18",NA,168,"Stephen John Cotterill","1964-07-20",NA,3957000,"blue","orange","green",""
"4763","Forest Green Rovers","Barnet",2024-08-20,"21:45:00.000",1,0,"available","unscheduled","2024-08-21T19:09:36.183926",NA,3,65,"England","National League",317,"2024/2025",1506,"male",NA,68,"England",86,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",122,"The Hive Stadium",68,"England",1866,"Andrew Humphries",68,"England",5093,"Dean Brennan","1980-06-17",NA,168,"Stephen John Cotterill","1964-07-20",NA,3956911,"orange","black","green",""
"4869","Fylde","Barnet",2024-09-28,"17:00:00.000",2,0,"available","unscheduled","2024-12-19T18:28:32.836484",NA,12,65,"England","National League",317,"2024/2025",1506,"male",NA,68,"England",1733,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",122,"The Hive Stadium",68,"England",2247,"Andrew Miller",68,"England",5093,"Dean Brennan","1980-06-17",NA,1005401,"Christopher Michael Neal","1985-10-23",NA,3957010,"orange","black","white","red"
"4922","Fylde","Oldham Athletic",2024-08-20,"21:45:00.000",1,1,"available","unscheduled","2024-08-21T17:00:17.693179",NA,3,65,"England","National League",317,"2024/2025",69,"male",NA,68,"England",1733,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",59,"Boundary Park",68,"England",1004563,"William Davis",68,"England",353,"Michael Joseph Mellon","1972-03-18",NA,4063,"Christopher Stephen Beech","1974-09-16",NA,3956904,"blue","orange","white","red"
"4961","Gateshead","Oldham Athletic",2024-08-26,"17:00:00.000",1,1,"available","unscheduled","2024-09-20T01:05:54.498702",NA,5,65,"England","National League",317,"2024/2025",69,"male",NA,68,"England",1739,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",59,"Boundary Park",68,"England",2217,"Gareth Rhodes",68,"England",353,"Michael Joseph Mellon","1972-03-18",NA,2707,"Rob Elliot","1986-04-30",NA,3956931,"blue","orange","white","black"
"4966","Gateshead","Barnet",2025-03-29,"17:00:00.000",3,1,"available","unscheduled","2025-04-05T01:42:42.740072",NA,40,65,"England","National League",317,"2024/2025",1506,"male",NA,68,"England",1739,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",122,"The Hive Stadium",68,"England",2343,"Oliver Mackey",68,"England",5093,"Dean Brennan","1980-06-17",NA,1005554,"Carl Ronald Joseph Magnay","1989-01-20",NA,3957349,"orange","black","white","black"
"5020","Gillingham","Grimsby Town",2025-01-28,"21:45:00.000",1,1,"available","unscheduled","2025-02-02T13:50:30.207303",NA,29,5,"England","League Two",317,"2024/2025",107,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",583,"Blundell Park",68,"England",919,"Simon Mather",68,"England",345,"David Artell","1980-11-22",NA,315,"John Coleman","1962-10-12",NA,3941938,"black","","blue",""
"5030","Gillingham","Walsall",2025-02-11,"21:45:00.000",1,1,"available","unscheduled","2025-02-22T21:32:34.815534",NA,16,5,"England","League Two",317,"2024/2025",97,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",72,"Poundland Bescot Stadium",68,"England",909,"Thomas Parsons",68,"England",1003055,"Mathew John Sadler","1985-02-26",NA,315,"John Coleman","1962-10-12",NA,3941794,"red","","blue",""
"5033","Gillingham","Swindon Town",2024-10-26,"17:00:00.000",1,1,"available","unscheduled","2024-11-03T01:23:54.616950",NA,14,5,"England","League Two",317,"2024/2025",108,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4629,"The County Ground",68,"England",26,"Anthony Backhouse",68,"England",401,"Ian Holloway","1963-03-12",NA,573,"Mark Bonner","1985-11-23",NA,3941770,"red","","blue",""
"5035","Gillingham","Colchester United",2024-12-26,"17:00:00.000",2,0,"available","unscheduled","2025-01-16T18:46:58.815271",NA,22,5,"England","League Two",317,"2024/2025",80,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",584,"JobServe Community Stadium",68,"England",1001871,"Farai Hallam",68,"England",340,"Danny Cowley","1978-10-22",NA,573,"Mark Bonner","1985-11-23",NA,3941857,"blue","","blue",""
"5036","Gillingham","Doncaster Rovers",2024-09-07,"17:00:00.000",1,0,"available","unscheduled","2024-09-24T07:01:40.227265",NA,5,5,"England","League Two",317,"2024/2025",74,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",56,"Eco-Power Stadium",68,"England",909,"Thomas Parsons",68,"England",180,"Grant McCann","1980-04-14",NA,573,"Mark Bonner","1985-11-23",NA,3941658,"red","","blue",""
"5042","Gillingham","Chesterfield",2025-04-08,"18:45:00.000",1,1,"available","unscheduled","2025-04-16T14:29:27.260237",NA,25,5,"England","League Two",317,"2024/2025",2008,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",117517,"SMH Group Stadium",68,"England",1512,"Martin Woods",68,"England",390,"Paul Anthony Cook","1967-02-22",NA,69,"Gareth Ainsworth","1973-05-10",NA,3941895,"blue","white","blue",""
"5047","Gillingham","Newport County AFC",2025-03-04,"21:45:00.000",3,1,"available","unscheduled","2025-03-15T16:13:27.582031",NA,35,5,"England","League Two",317,"2024/2025",887,"male",NA,249,"Wales",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",598,"Rodney Parade",249,"Wales",2453,"Aaron Bannister",68,"England",1005152,"Nélson Marques Jardim","1979-01-04",NA,315,"John Coleman","1962-10-12",NA,3942020,"yellow","black","blue",""
"5056","Gillingham","Fleetwood Town",2024-08-24,"17:00:00.000",0,0,"available","unscheduled","2024-09-02T01:38:40.904288",NA,3,5,"England","League Two",317,"2024/2025",95,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",119,"Highbury Stadium (Fleetwood)",68,"England",896,"Scott Jackson",68,"England",1004174,"Charles Graham Adam","1985-12-10",NA,573,"Mark Bonner","1985-11-23",NA,3941635,"red","","blue",""
"5062","Gillingham","Bradford City",2024-10-19,"17:00:00.000",2,1,"available","unscheduled","2024-10-29T01:20:42.427533",NA,12,5,"England","League Two",317,"2024/2025",61,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",116893,"University of Bradford Stadium",68,"England",64,"Ross Joyce",68,"England",603,"Graham Alexander","1971-10-10",NA,573,"Mark Bonner","1985-11-23",NA,3941737,"burgundy","","blue",""
"5064","Gillingham","AFC Wimbledon",2024-12-30,"22:00:00.000",1,0,"available","unscheduled","2025-01-23T14:52:46.286583",NA,23,5,"England","League Two",317,"2024/2025",66,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001140,"The Cherry Red Records Stadium",68,"England",905,"Sam Purkiss",68,"England",5874,"Johnnie Jackson","1982-08-15",NA,573,"Mark Bonner","1985-11-23",NA,3941875,"blue","","blue",""
"5071","Gillingham","Tranmere Rovers",2025-01-25,"17:00:00.000",1,1,"available","unscheduled","2025-02-02T16:54:53.548275",NA,28,5,"England","League Two",317,"2024/2025",885,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",579,"Prenton Park",68,"England",1689,"Michael Barlow",68,"England",266,"Nigel Adkins","1965-03-11",NA,315,"John Coleman","1962-10-12",NA,3941928,"white","","blue",""
"5077","Gillingham","Morecambe",2024-08-17,"17:00:00.000",0,1,"available","unscheduled","2024-09-02T22:48:38.136530",NA,2,5,"England","League Two",317,"2024/2025",82,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",586,"Mazuma Stadium",68,"England",1619,"Daniel Middleton",68,"England",62,"Derek Watt Adams","1975-06-25",NA,573,"Mark Bonner","1985-11-23",NA,3941622,"red","white","blue",""
"5078","Gillingham","Barrow",2025-02-08,"17:00:00.000",3,0,"available","unscheduled","2025-02-15T16:46:41.752425",NA,31,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",64,"Ross Joyce",68,"England",1000680,"Andrew Whing","1984-09-20",NA,315,"John Coleman","1962-10-12",NA,3941964,"blue","white","blue",""
"5081","Gillingham","Crewe Alexandra",2024-10-05,"17:00:00.000",2,0,"available","unscheduled","2024-10-18T15:08:17.699534",NA,10,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",26,"Anthony Backhouse",68,"England",1002418,"Lee Bell","1983-01-26",NA,573,"Mark Bonner","1985-11-23",NA,3941719,"red","","blue",""
"5083","Gillingham","Harrogate Town",2025-03-29,"17:00:00.000",1,1,"available","unscheduled","2025-04-06T15:50:58.629707",NA,39,5,"England","League Two",317,"2024/2025",1485,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001995,"Exercise Stadium",68,"England",1215,"David Rock",68,"England",4492,"Simon Weaver","1977-12-20",NA,69,"Gareth Ainsworth","1973-05-10",NA,3942064,"yellow","","blue",""
"5085","Gillingham","Cheltenham Town",2025-04-18,"14:00:00.000",1,1,"available","unscheduled","2025-04-23T16:12:07.249101",NA,43,5,"England","League Two",317,"2024/2025",83,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",581,"Completely-Suzuki Stadium",68,"England",11,"Graham Scott",68,"England",350,"Michael John Flynn","1980-10-17",NA,69,"Gareth Ainsworth","1973-05-10",NA,3942274,"red","","blue",""
"5087","Gillingham","Carlisle United",2025-02-22,"17:00:00.000",0,0,"available","unscheduled","2025-02-26T16:56:14.720339",NA,33,5,"England","League Two",317,"2024/2025",330,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",590,"Brunton Park",68,"England",896,"Scott Jackson",68,"England",55,"Mark Hughes","1963-11-01",NA,315,"John Coleman","1962-10-12",NA,3941990,"blue","","blue",""
"5092","Gillingham","Accrington Stanley",2025-03-15,"17:00:00.000",1,1,"available","unscheduled","2025-03-25T15:34:32.787648",NA,37,5,"England","League Two",317,"2024/2025",79,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",30,"Charles Breakspear",68,"England",1004526,"John Doolan","1968-11-10",NA,315,"John Coleman","1962-10-12",NA,3942035,"red","","blue",""
"5114","Gillingham","Salford City",2025-04-05,"14:00:00.000",2,2,"available","unscheduled","2025-04-17T13:58:14.946653",NA,41,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",927,"Will Finnie",68,"England",68,"Karl Robinson","1980-09-13",NA,69,"Gareth Ainsworth","1973-05-10",NA,3942092,"red","","blue",""
"5130","Gillingham","Bromley",2024-12-04,"21:45:00.000",2,1,"available","unscheduled","2024-12-25T15:09:35.368317",NA,18,5,"England","League Two",317,"2024/2025",1024,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001994,"Hayes Lane stadium",68,"England",444,"Alex Chilowicz",241,"United States of America",5945,"Andrew John Woodman","1971-08-11",NA,573,"Mark Bonner","1985-11-23",NA,3941809,"red","black","blue",""
"5131","Gillingham","Milton Keynes Dons",2024-12-14,"17:00:00.000",0,1,"available","unscheduled","2025-01-17T22:47:03.485669",NA,20,5,"England","League Two",317,"2024/2025",71,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",25,"Stadium MK",68,"England",1862,"Dale Baines",68,"England",1001886,"Scott Lindsey","1972-05-04",NA,573,"Mark Bonner","1985-11-23",NA,3941840,"white","yellow","blue",""
"5133","Gillingham","Accrington Stanley",2025-08-02,"14:00:00.000",1,1,"available","unscheduled","2025-08-12T19:28:05.173667",NA,1,5,"England","League Two",318,"2025/2026",79,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",99,"Oliver Yates",68,"England",1004526,"John Doolan","1968-11-10",NA,69,"Gareth Ainsworth","1973-05-10",NA,4001011,"red","","blue",""
"5135","Gillingham","Port Vale",2025-05-03,"14:00:00.000",0,1,"available","unscheduled","2025-05-16T22:22:52.348528",NA,46,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",900,"Jacob Miles",68,"England",296,"Darren Moore","1974-04-22",NA,69,"Gareth Ainsworth","1973-05-10",NA,3942312,"white","","blue",""
"5143","Gillingham","Notts County",2024-09-21,"17:00:00.000",0,1,"available","unscheduled","2024-10-17T19:09:26.148998",NA,7,5,"England","League Two",317,"2024/2025",103,"male",NA,68,"England",96,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",589,"Meadow Lane",68,"England",48,"Lee Swabey",68,"England",5737,"Stuart Maynard","1980-10-18",NA,573,"Mark Bonner","1985-11-23",NA,3941685,"black","white","blue",""
"5231","Grimsby Town","Milton Keynes Dons",2025-04-26,"14:00:00.000",0,0,"available","unscheduled","2025-05-02T15:46:30.578341",NA,45,5,"England","League Two",317,"2024/2025",71,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",25,"Stadium MK",68,"England",2135,"Adam Herczeg",68,"England",351,"Paul Warne","1973-05-08",NA,345,"David Artell","1980-11-22",NA,3942303,"white","yellow","black",""
"5236","Grimsby Town","Chesterfield",2024-09-07,"17:00:00.000",2,1,"available","unscheduled","2024-09-23T14:09:00.795159",NA,5,5,"England","League Two",317,"2024/2025",2008,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",117517,"SMH Group Stadium",68,"England",47,"Geoff Eltringham",68,"England",390,"Paul Anthony Cook","1967-02-22",NA,345,"David Artell","1980-11-22",NA,3941656,"blue","white","black",""
"5237","Grimsby Town","Salford City",2024-10-12,"17:00:00.000",1,2,"available","unscheduled","2024-10-22T11:50:48.615493",NA,11,5,"England","League Two",317,"2024/2025",1371,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4809,"The Peninsula Stadium",68,"England",900,"Jacob Miles",68,"England",68,"Karl Robinson","1980-09-13",NA,345,"David Artell","1980-11-22",NA,3941733,"red","","black",""
"5244","Grimsby Town","Gillingham",2024-10-01,"21:45:00.000",0,1,"available","unscheduled","2025-01-03T03:14:35.477946",NA,9,5,"England","League Two",317,"2024/2025",96,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",70,"MEMS Priestfield Stadium",68,"England",1623,"Carl Brook",68,"England",573,"Mark Bonner","1985-11-23",NA,345,"David Artell","1980-11-22",NA,3941706,"blue","","black",""
"5247","Grimsby Town","Accrington Stanley",2025-01-01,"17:00:00.000",3,2,"available","unscheduled","2025-01-17T18:42:42.385538",NA,24,5,"England","League Two",317,"2024/2025",79,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",575,"Wham Stadium",68,"England",1721,"Edward Duckworth",68,"England",1004526,"John Doolan","1968-11-10",NA,345,"David Artell","1980-11-22",NA,3942262,"red","","black",""
"5261","Grimsby Town","Port Vale",2025-04-21,"14:00:00.000",2,2,"available","unscheduled","2025-04-27T16:12:05.115889",NA,44,5,"England","League Two",317,"2024/2025",89,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",582,"Vale Park",68,"England",2781,"Richard Eley",68,"England",296,"Darren Moore","1974-04-22",NA,345,"David Artell","1980-11-22",NA,3942283,"white","","black",""
"5267","Grimsby Town","Harrogate Town",2025-04-12,"14:00:00.000",2,2,"available","unscheduled","2025-04-22T17:21:49.191570",NA,42,5,"England","League Two",317,"2024/2025",1485,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",1001995,"Exercise Stadium",68,"England",2453,"Aaron Bannister",68,"England",4492,"Simon Weaver","1977-12-20",NA,345,"David Artell","1980-11-22",NA,3942266,"yellow","","black",""
"5274","Grimsby Town","Carlisle United",2024-09-28,"17:00:00.000",2,3,"available","unscheduled","2024-10-17T16:19:57.902919",NA,8,5,"England","League Two",317,"2024/2025",330,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",590,"Brunton Park",68,"England",52,"Seb Stockbridge",68,"England",4683,"Mike Williamson","1983-11-08",NA,345,"David Artell","1980-11-22",NA,3941690,"blue","","black",""
"5286","Grimsby Town","Swindon Town",2024-12-21,"17:00:00.000",3,1,"available","unscheduled","2024-12-31T04:27:39.344418",NA,21,5,"England","League Two",317,"2024/2025",108,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",4629,"The County Ground",68,"England",922,"Matthew Russell",68,"England",401,"Ian Holloway","1963-03-12",NA,345,"David Artell","1980-11-22",NA,3941844,"red","","black",""
"5288","Grimsby Town","Cheltenham Town",2025-03-01,"17:00:00.000",1,1,"available","unscheduled","2025-03-05T02:29:56.119570",NA,34,5,"England","League Two",317,"2024/2025",83,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",581,"Completely-Suzuki Stadium",68,"England",923,"Robert Massey Ellis",68,"England",350,"Michael John Flynn","1980-10-17",NA,345,"David Artell","1980-11-22",NA,3942001,"red","","black",""
"5292","Grimsby Town","Barrow",2025-01-25,"17:00:00.000",3,0,"available","unscheduled","2025-01-30T18:44:24.425599",NA,28,5,"England","League Two",317,"2024/2025",3179,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118150,"SO Legal Stadium",68,"England",2343,"Oliver Mackey",68,"England",1000680,"Andrew Whing","1984-09-20",NA,345,"David Artell","1980-11-22",NA,3941927,"blue","white","black",""
"5295","Grimsby Town","Crewe Alexandra",2025-04-01,"18:45:00.000",2,0,"available","unscheduled","2025-04-20T13:29:16.995043",NA,40,5,"England","League Two",317,"2024/2025",329,"male",NA,68,"England",107,"male",NA,68,"England","1.1.0","2","2",1,"Regular Season",118004,"Mornflake Stadium",68,"England",351,"Paul Marsden",68,"England",1002418,"Lee Bell","1983-01-26",NA,345,"David Artell","1980-11-22",NA,3942073,"red","","black",""
